card_id,customer_id,card_type,network,card_limit_usd
4398,4668,credit,mastercard,7474.0
4399,4003,credit,visa,10565.0
4400,4970,debit,mastercard,829.0
4401,3019,debit,visa,1371.0
4402,4262,credit,amex,1433.0
4403,3873,credit,mastercard,13547.0
4404,4156,credit,mastercard,4356.0
4405,2054,credit,visa,8023.0
4406,2595,credit,visa,13687.0
4407,4570,credit,mastercard,8782.0
4408,2260,debit,mastercard,1584.0
4409,3032,credit,visa,10231.0
4410,3202,debit,mastercard,1430.0
4411,925,credit,visa,3412.0
4412,114,debit,mastercard,2673.0
4413,3477,debit,mastercard,2478.0
4414,3972,credit,visa,5674.0
4415,2913,debit,mastercard,1190.0
4416,3288,credit,visa,11799.0
4417,335,credit,visa,4187.0
4418,851,credit,discover,8277.0
4419,3689,debit,amex,2729.0
4420,3179,debit,visa,2230.0
4421,990,credit,mastercard,4245.0
4422,2998,credit,visa,6461.0
4423,176,debit,mastercard,962.0
4424,3940,debit,visa,923.0
4425,135,credit,visa,6584.0
4426,4188,debit,visa,2763.0
4427,1119,credit,amex,8715.0
4428,1268,debit,amex,1991.0
4429,4630,credit,visa,10408.0
4430,4073,credit,mastercard,4311.0
4431,1683,debit,visa,1902.0
4432,911,credit,visa,5187.0
4433,549,debit,visa,1738.0
4434,1972,credit,mastercard,9562.0
4435,2905,credit,visa,4692.0
4436,2464,debit,visa,3111.0
4437,4484,credit,amex,30000.0
4438,4025,credit,visa,3532.0
4439,1302,credit,mastercard,4629.0
4440,4506,credit,discover,4743.0
4441,2310,credit,mastercard,3716.0
4442,87,debit,visa,2680.0
4443,4258,credit,visa,6283.0
4444,3687,debit,mastercard,2618.0
4445,1777,credit,visa,2991.0
4446,4388,credit,mastercard,5163.0
4447,4529,debit,visa,1426.0
4448,4772,credit,mastercard,3695.0
4449,4563,credit,visa,10915.0
4450,1340,debit,visa,3071.0
4451,2789,credit,mastercard,3344.0
4452,865,credit,visa,10302.0
4453,3409,debit,mastercard,1724.0
4454,2495,credit,discover,7471.0
4455,4397,credit,mastercard,4145.0
4456,4506,debit,visa,1904.0
4457,1590,credit,amex,4781.0
4458,1579,credit,visa,6472.0
4459,160,debit,visa,2433.0
4460,2526,credit,visa,6551.0
4461,1924,credit,mastercard,6623.0
4462,4978,credit,visa,5133.0
4463,4089,credit,visa,9250.0
4464,2281,debit,visa,1321.0
4465,2840,debit,visa,2632.0
4466,3142,credit,mastercard,2722.0
4467,4516,credit,mastercard,5621.0
4468,4978,credit,mastercard,10779.0
4469,2092,credit,visa,11888.0
4470,1837,credit,amex,9715.0
4471,3566,credit,visa,6153.0
4472,1365,debit,visa,2209.0
4473,703,credit,visa,4623.0
4474,1414,debit,discover,2116.0
4475,1582,debit,mastercard,2490.0
4476,3086,debit,visa,2560.0
4477,3679,credit,visa,4312.0
4478,814,credit,visa,14313.0
4479,225,debit,visa,2990.0
4480,823,credit,mastercard,6848.0
4481,4557,credit,visa,8379.0
4482,1301,credit,visa,4904.0
4483,2642,debit,mastercard,2221.0
4484,2705,debit,mastercard,1153.0
4485,1391,debit,visa,1596.0
4486,4221,credit,visa,8259.0
4487,326,credit,amex,5453.0
4488,2647,debit,mastercard,2440.0
4489,2069,debit,mastercard,1607.0
4490,3914,credit,mastercard,3749.0
4491,987,credit,visa,9603.0
4492,4788,debit,visa,1717.0
4493,3963,credit,visa,11085.0
4494,3701,credit,visa,2443.0
4495,2473,credit,mastercard,4990.0
4496,3214,credit,visa,8943.0
4497,1039,credit,visa,8492.0
4498,41,credit,visa,5940.0
4499,3729,credit,mastercard,7659.0
4500,2243,debit,mastercard,1325.0
4501,1763,debit,mastercard,1947.0
4502,1341,debit,visa,2292.0
4503,3103,debit,amex,1946.0
4504,2563,credit,amex,8545.0
4505,3376,debit,mastercard,1869.0
4506,4756,credit,mastercard,5034.0
4507,4178,credit,visa,3404.0
4508,1603,credit,mastercard,9666.0
4509,1210,debit,amex,1472.0
4510,804,debit,visa,1973.0
4511,2846,debit,visa,1948.0
4512,4130,credit,visa,7052.0
4513,1266,debit,discover,1621.0
4514,4953,debit,mastercard,2933.0
4515,2147,debit,discover,4267.0
4516,3901,credit,mastercard,10424.0
4517,1492,credit,visa,4547.0
4518,692,credit,mastercard,5847.0
4519,2564,debit,visa,3270.0
4520,2754,debit,visa,1826.0
4521,2392,credit,visa,3096.0
4522,2026,debit,mastercard,1452.0
4523,3250,debit,visa,3731.0
4524,3168,credit,visa,2875.0
4525,757,credit,amex,18049.0
4526,3344,credit,visa,5539.0
4527,1664,credit,amex,13536.0
4528,4036,debit,mastercard,1996.0
4529,2489,debit,mastercard,2072.0
4530,1201,debit,visa,2703.0
4531,901,debit,visa,1107.0
4532,4824,credit,mastercard,3277.0
4533,3594,credit,amex,16127.0
4534,1074,credit,visa,7884.0
4535,2509,credit,visa,7044.0
4536,621,credit,mastercard,4563.0
4537,4172,credit,amex,4228.0
4538,4145,debit,mastercard,1906.0
4539,4017,debit,visa,1524.0
4540,2317,credit,visa,7318.0
4541,830,debit,amex,2208.0
4542,2452,debit,visa,2950.0
4543,2553,credit,visa,19664.0
4544,1594,debit,mastercard,2950.0
4545,1889,credit,mastercard,18336.0
4546,233,debit,visa,1889.0
4547,2617,credit,mastercard,6487.0
4548,969,credit,amex,11336.0
4549,4205,debit,mastercard,1433.0
4550,3809,debit,visa,1581.0
4551,3019,credit,amex,4069.0
4552,1123,credit,mastercard,5417.0
4553,3340,debit,visa,1844.0
4554,4964,credit,visa,6357.0
4555,3154,debit,discover,2635.0
4556,3932,debit,visa,1352.0
4557,4503,credit,visa,9101.0
4558,4243,debit,mastercard,2029.0
4559,812,credit,mastercard,2265.0
4560,4367,credit,visa,4985.0
4561,3828,credit,mastercard,19462.0
4562,3595,debit,mastercard,1319.0
4563,1140,credit,mastercard,4345.0
4564,2331,credit,mastercard,8288.0
4565,4520,debit,visa,2267.0
4566,4586,debit,amex,2701.0
4567,577,credit,mastercard,10305.0
4568,2133,credit,visa,7308.0
4569,3031,debit,visa,1587.0
4570,480,credit,mastercard,13950.0
4571,1231,credit,visa,8689.0
4572,2983,debit,mastercard,2381.0
4573,3281,debit,visa,2674.0
4574,528,debit,mastercard,2607.0
4575,2118,credit,visa,3559.0
4576,3277,credit,mastercard,9276.0
4577,4953,debit,mastercard,1200.0
4578,4988,credit,visa,8217.0
4579,1554,credit,amex,8804.0
4580,3377,credit,mastercard,4258.0
4581,2764,debit,mastercard,3831.0
4582,1053,debit,visa,1560.0
4583,2538,credit,mastercard,5856.0
4584,690,debit,amex,1835.0
4585,601,debit,visa,2138.0
4586,1782,credit,discover,6391.0
4587,1308,credit,visa,9426.0
4588,729,credit,mastercard,12138.0
4589,260,credit,mastercard,2912.0
4590,2849,credit,visa,5227.0
4591,30,debit,mastercard,1795.0
4592,3916,credit,visa,4280.0
4593,364,debit,amex,1606.0
4594,3291,credit,mastercard,2506.0
4595,743,credit,mastercard,5520.0
4596,3086,credit,visa,6751.0
4597,714,credit,discover,3938.0
4598,2179,debit,mastercard,1223.0
4599,3298,credit,mastercard,6699.0
4600,864,debit,visa,1451.0
4601,664,credit,visa,2930.0
4602,3189,debit,visa,1699.0
4603,3205,debit,mastercard,1666.0
4604,2097,debit,visa,5000.0
4605,613,credit,visa,15352.0
4606,1528,credit,visa,8332.0
4607,1088,credit,visa,7751.0
4608,3297,debit,mastercard,1873.0
4609,1503,debit,mastercard,4915.0
4610,1893,credit,amex,5560.0
4611,1307,debit,visa,2185.0
4612,842,credit,visa,4452.0
4613,4059,credit,visa,5562.0
4614,2418,credit,mastercard,8960.0
4615,2857,debit,amex,1986.0
4616,1446,credit,visa,6704.0
4617,438,credit,visa,6845.0
4618,3668,credit,amex,6079.0
4619,3611,credit,mastercard,10162.0
4620,236,debit,visa,2322.0
4621,4432,credit,visa,7680.0
4622,4265,credit,visa,12594.0
4623,4244,debit,visa,2290.0
4624,2307,debit,mastercard,2862.0
4625,3470,credit,mastercard,4473.0
4626,80,debit,visa,1309.0
4627,2993,credit,mastercard,5729.0
4628,667,debit,visa,2665.0
4629,4547,credit,visa,10954.0
4630,4728,credit,visa,5142.0
4631,753,credit,visa,5642.0
4632,2686,credit,discover,6627.0
4633,2962,debit,visa,1948.0
4634,3843,debit,visa,1521.0
4635,2444,debit,mastercard,3290.0
4636,4414,credit,visa,6002.0
4637,1728,debit,visa,1707.0
4638,1602,credit,visa,5772.0
4639,3646,credit,visa,4978.0
4640,2735,credit,visa,6356.0
4641,410,credit,mastercard,6899.0
4642,3252,credit,visa,3070.0
4643,1397,credit,visa,5314.0
4644,4208,debit,mastercard,985.0
4645,4183,debit,visa,1455.0
4646,2101,credit,visa,5093.0
4647,4267,debit,visa,2888.0
4648,4759,credit,visa,7256.0
4649,3648,credit,mastercard,11849.0
4650,3036,credit,visa,4869.0
4651,4666,debit,visa,1708.0
4652,4370,debit,visa,2204.0
4653,2391,credit,mastercard,13661.0
4654,417,debit,visa,2610.0
4655,3004,debit,visa,1826.0
4656,2317,credit,visa,8888.0
4657,1829,credit,visa,5379.0
4658,896,credit,visa,2183.0
4659,3583,credit,visa,7540.0
4660,4560,credit,visa,6121.0
4661,2988,debit,amex,1426.0
4662,1175,credit,mastercard,10209.0
4663,7,credit,visa,3901.0
4664,3565,credit,mastercard,21366.0
4665,789,credit,visa,8055.0
4666,315,debit,mastercard,3990.0
4667,987,credit,mastercard,3744.0
4668,1005,credit,mastercard,2233.0
4669,1698,credit,visa,9719.0
4670,1600,debit,mastercard,1682.0
4671,988,credit,mastercard,4358.0
4672,3910,credit,mastercard,4808.0
4673,4131,credit,mastercard,5708.0
4674,1256,debit,visa,2384.0
4675,1842,debit,visa,2434.0
4676,4085,credit,visa,3886.0
4677,4765,debit,visa,1901.0
4678,3944,credit,visa,4929.0
4679,2766,credit,visa,8876.0
4680,4962,credit,visa,5173.0
4681,3636,credit,visa,14580.0
4682,3386,credit,visa,7364.0
4683,149,debit,discover,1285.0
4684,3188,debit,visa,3643.0
4685,1440,credit,mastercard,8859.0
4686,3008,debit,visa,2734.0
4687,2866,debit,visa,2472.0
4688,549,credit,visa,7390.0
4689,2307,credit,visa,4118.0
4690,2567,credit,amex,2310.0
4691,238,debit,visa,2089.0
4692,4258,credit,visa,14100.0
4693,4688,credit,mastercard,4215.0
4694,105,debit,mastercard,1821.0
4695,602,credit,mastercard,5664.0
4696,634,credit,visa,11506.0
4697,2207,credit,amex,2648.0
4698,3003,credit,visa,4793.0
4699,1208,credit,visa,4012.0
4700,4236,credit,mastercard,8787.0
4701,1553,debit,amex,2127.0
4702,1537,credit,discover,5579.0
4703,2941,credit,mastercard,6063.0
4704,4358,credit,mastercard,9822.0
4705,1245,credit,visa,11624.0
4706,1688,credit,amex,11074.0
4707,1694,debit,mastercard,2412.0
4708,2328,credit,visa,13253.0
4709,2145,credit,visa,4164.0
4710,4766,debit,mastercard,1376.0
4711,733,credit,visa,21467.0
4712,2088,debit,discover,2602.0
4713,1269,debit,mastercard,3597.0
4714,2998,credit,mastercard,3952.0
4715,3906,credit,visa,7665.0
4716,4678,credit,mastercard,13615.0
4717,2189,credit,mastercard,8680.0
4718,1322,credit,visa,5951.0
4719,4820,debit,visa,1945.0
4720,460,debit,mastercard,1394.0
4721,657,credit,visa,7311.0
4722,4791,credit,visa,9039.0
4723,4433,credit,visa,15937.0
4724,2800,debit,visa,1117.0
4725,1644,credit,visa,7397.0
4726,4830,debit,visa,2182.0
4727,4792,credit,mastercard,2495.0
4728,4334,debit,amex,1707.0
4729,3860,debit,mastercard,1481.0
4730,2974,credit,mastercard,5889.0
4731,1859,credit,visa,8973.0
4732,2357,credit,visa,10833.0
4733,2713,debit,mastercard,1158.0
4734,2402,credit,mastercard,9270.0
4735,4307,credit,amex,4235.0
4736,831,credit,visa,3497.0
4737,415,debit,visa,2309.0
4738,2268,credit,mastercard,5948.0
4739,1035,credit,discover,13978.0
4740,4109,credit,discover,19230.0
4741,4242,debit,discover,3467.0
4742,4944,debit,visa,3724.0
4743,1931,credit,mastercard,3349.0
4744,4802,credit,visa,4368.0
4745,507,credit,visa,7359.0
4746,4811,credit,mastercard,5822.0
4747,1231,credit,visa,3536.0
4748,96,credit,visa,16205.0
4749,4128,credit,visa,9241.0
4750,2579,debit,visa,2318.0
4751,2065,credit,visa,2696.0
4752,1001,credit,mastercard,12536.0
4753,2079,debit,visa,1906.0
4754,3077,debit,mastercard,1633.0
4755,719,credit,mastercard,6715.0
4756,4730,credit,visa,4676.0
4757,3619,debit,mastercard,2546.0
4758,4384,debit,visa,1093.0
4759,223,credit,amex,2486.0
4760,4333,debit,discover,2599.0
4761,4329,debit,amex,1900.0
4762,1829,credit,mastercard,6279.0
4763,2849,debit,mastercard,2750.0
4764,2506,debit,visa,1924.0
4765,4131,credit,amex,5219.0
4766,1410,credit,visa,4508.0
4767,4598,credit,mastercard,14042.0
4768,2770,debit,visa,1251.0
4769,1,credit,mastercard,6012.0
4770,1517,credit,mastercard,3277.0
4771,713,credit,visa,8467.0
4772,4044,debit,visa,2035.0
4773,2046,debit,mastercard,1516.0
4774,2323,credit,discover,4296.0
4775,1751,debit,visa,2234.0
4776,3502,credit,mastercard,7651.0
4777,4968,credit,visa,2518.0
4778,4364,credit,visa,4662.0
4779,4948,credit,visa,7188.0
4780,1499,credit,mastercard,12148.0
4781,3322,debit,visa,2370.0
4782,3111,credit,mastercard,5284.0
4783,1513,credit,visa,10933.0
4784,4230,debit,mastercard,1236.0
4785,4599,credit,visa,1392.0
4786,4754,credit,mastercard,13636.0
4787,4940,debit,visa,1393.0
4788,816,credit,visa,7288.0
4789,737,credit,visa,6662.0
4790,3408,debit,mastercard,3729.0
4791,3629,debit,mastercard,2635.0
4792,2177,debit,visa,1226.0
4793,817,credit,visa,4786.0
4794,1428,credit,visa,6894.0
4795,642,credit,visa,4270.0
4796,789,credit,visa,3747.0
4797,940,credit,visa,7592.0
4798,2927,debit,mastercard,2909.0
4799,2567,credit,visa,4456.0
4800,1671,credit,visa,4860.0
4801,2715,debit,mastercard,3865.0
4802,3340,debit,mastercard,2198.0
4803,488,credit,mastercard,3501.0
4804,1405,credit,visa,10798.0
4805,1006,credit,mastercard,2784.0
4806,3,credit,visa,8346.0
4807,581,debit,mastercard,1366.0
4808,3837,debit,amex,2916.0
4809,4378,credit,mastercard,11886.0
4810,807,credit,amex,6536.0
4811,3837,credit,visa,11694.0
4812,1263,debit,visa,3296.0
4813,700,debit,visa,3412.0
4814,1177,credit,visa,4741.0
4815,4597,debit,visa,1264.0
4816,1712,debit,amex,1857.0
4817,3704,credit,visa,7253.0
4818,2427,credit,amex,2498.0
4819,2179,debit,mastercard,2651.0
4820,4063,credit,mastercard,1833.0
4821,4958,debit,amex,2115.0
4822,3252,credit,visa,8423.0
4823,4248,debit,mastercard,2596.0
4824,730,credit,mastercard,7068.0
4825,4504,credit,mastercard,7518.0
4826,919,credit,mastercard,8446.0
4827,953,credit,amex,6868.0
4828,4236,credit,amex,10641.0
4829,2415,credit,visa,3519.0
4830,1250,credit,visa,6219.0
4831,137,debit,visa,1695.0
4832,1094,credit,mastercard,5564.0
4833,4122,credit,visa,7485.0
4834,18,credit,mastercard,4033.0
4835,4602,credit,visa,19505.0
4836,3871,credit,amex,7651.0
4837,1024,credit,mastercard,3536.0
4838,3693,credit,visa,11444.0
4839,2593,credit,visa,3879.0
4840,1739,credit,mastercard,9338.0
4841,2527,credit,visa,11103.0
4842,37,credit,mastercard,18276.0
4843,4403,credit,amex,7420.0
4844,3928,credit,mastercard,6798.0
4845,898,debit,amex,3479.0
4846,497,credit,visa,5280.0
4847,2118,credit,mastercard,4642.0
4848,2303,credit,amex,6061.0
4849,3863,debit,mastercard,2384.0
4850,4201,credit,amex,9829.0
4851,319,debit,mastercard,2251.0
4852,1222,credit,visa,8415.0
4853,2932,credit,visa,6262.0
4854,1899,credit,mastercard,4859.0
4855,4954,credit,amex,4643.0
4856,3305,credit,mastercard,7454.0
4857,1613,credit,visa,13166.0
4858,3366,credit,mastercard,4604.0
4859,2153,debit,mastercard,1749.0
4860,2314,debit,visa,2326.0
4861,3574,debit,mastercard,1988.0
4862,2169,credit,discover,2751.0
4863,3483,credit,mastercard,8430.0
4864,2098,credit,visa,3124.0
4865,2972,credit,visa,3145.0
4866,2431,credit,visa,3455.0
4867,2870,credit,mastercard,6119.0
4868,1734,credit,amex,4098.0
4869,600,debit,mastercard,2283.0
4870,1283,credit,amex,8022.0
4871,1781,debit,mastercard,1983.0
4872,1581,debit,visa,2380.0
4873,2108,debit,mastercard,1488.0
4874,2389,debit,mastercard,1078.0
4875,1260,credit,visa,9899.0
4876,1911,credit,visa,3440.0
4877,1412,credit,mastercard,4766.0
4878,2928,credit,visa,10899.0
4879,2381,credit,visa,6699.0
4880,3156,debit,visa,1583.0
4881,2160,credit,discover,6507.0
4882,4981,debit,visa,1373.0
4883,2424,credit,mastercard,6555.0
4884,3076,credit,visa,6787.0
4885,2211,credit,visa,6579.0
4886,3674,credit,visa,2957.0
4887,2794,debit,visa,3140.0
4888,491,credit,visa,4400.0
4889,3647,debit,visa,2929.0
4890,3803,credit,mastercard,2770.0
4891,2013,debit,visa,1778.0
4892,2545,credit,visa,2133.0
4893,55,credit,visa,3974.0
4894,4333,credit,amex,5338.0
4895,3893,credit,visa,11278.0
4896,4855,credit,mastercard,6839.0
4897,2998,debit,mastercard,1755.0
4898,1152,credit,visa,12578.0
4899,1450,debit,visa,1007.0
4900,4644,credit,mastercard,8069.0
4901,216,credit,amex,7766.0
4902,3359,credit,amex,10015.0
4903,341,debit,visa,3842.0
4904,3696,debit,visa,1972.0
4905,2907,credit,visa,4165.0
4906,2362,debit,visa,1984.0
4907,3503,credit,discover,21085.0
4908,1774,credit,visa,4999.0
4909,2867,credit,visa,10547.0
4910,4001,credit,visa,9441.0
4911,2292,debit,mastercard,2265.0
4912,110,credit,visa,5102.0
4913,4970,debit,visa,2345.0
4914,2703,debit,visa,2240.0
4915,2149,credit,visa,7827.0
4916,370,debit,visa,1556.0
4917,453,credit,amex,10459.0
4918,1274,credit,mastercard,9214.0
4919,4617,credit,mastercard,10766.0
4920,3626,debit,visa,1051.0
4921,2067,credit,visa,4859.0
4922,3774,credit,mastercard,3012.0
4923,1960,debit,visa,1439.0
4924,4446,credit,mastercard,3338.0
4925,1636,credit,mastercard,4058.0
4926,3578,credit,visa,6974.0
4927,2183,credit,visa,5031.0
4928,3374,debit,mastercard,2025.0
4929,933,credit,amex,7722.0
4930,4726,credit,visa,7962.0
4931,1432,credit,visa,3525.0
4932,2688,debit,mastercard,2160.0
4933,3437,credit,mastercard,2553.0
4934,3270,debit,visa,2203.0
4935,2774,debit,amex,1749.0
4936,4341,credit,amex,7255.0
4937,4849,credit,visa,7584.0
4938,3819,credit,visa,5086.0
4939,923,debit,visa,1065.0
4940,3850,credit,amex,12548.0
4941,2517,credit,mastercard,6942.0
4942,2684,credit,amex,9133.0
4943,4708,credit,mastercard,12713.0
4944,2640,credit,mastercard,11501.0
4945,4254,credit,visa,6742.0
4946,3244,credit,visa,6995.0
4947,437,debit,amex,4320.0
4948,3503,credit,visa,8514.0
4949,2475,credit,discover,5396.0
4950,2731,credit,visa,7903.0
4951,1514,credit,mastercard,11149.0
4952,928,debit,mastercard,1635.0
4953,3720,debit,visa,2209.0
4954,1243,credit,visa,6488.0
4955,466,credit,amex,9269.0
4956,2466,credit,visa,7658.0
4957,3559,credit,visa,3621.0
4958,1021,credit,mastercard,10403.0
4959,1810,credit,mastercard,17225.0
4960,2118,debit,mastercard,3270.0
4961,4618,credit,visa,4617.0
4962,736,credit,visa,6720.0
4963,4591,credit,visa,6230.0
4964,732,credit,discover,12107.0
4965,2891,debit,amex,1371.0
4966,4217,debit,mastercard,1570.0
4967,4522,credit,visa,4940.0
4968,2712,credit,amex,3091.0
4969,2466,debit,visa,2547.0
4970,3903,credit,visa,9080.0
4971,4548,debit,visa,1585.0
4972,58,credit,mastercard,7005.0
4973,1311,credit,visa,6287.0
4974,1429,credit,visa,2744.0
4975,4167,credit,mastercard,3260.0
4976,89,debit,mastercard,2787.0
4977,628,debit,visa,1781.0
4978,17,debit,visa,2494.0
4979,4765,debit,mastercard,1749.0
4980,161,credit,visa,5749.0
4981,1328,credit,visa,4531.0
4982,2608,debit,discover,3442.0
4983,1744,credit,mastercard,3300.0
4984,455,debit,visa,2294.0
4985,2065,credit,mastercard,4617.0
4986,3992,credit,mastercard,7424.0
4987,1445,credit,visa,6062.0
4988,2581,debit,mastercard,2092.0
4989,2349,credit,mastercard,9075.0
4990,1227,credit,visa,9578.0
4991,13,credit,visa,18335.0
4992,4194,debit,visa,3344.0
4993,4969,credit,mastercard,5869.0
4994,2549,credit,mastercard,4835.0
4995,4152,credit,mastercard,7891.0
4996,1754,credit,visa,13776.0
4997,4716,credit,mastercard,10180.0
4998,2840,credit,mastercard,4646.0
4999,4001,debit,visa,1221.0
5000,3364,credit,discover,7413.0
5001,4619,debit,visa,3481.0
5002,2795,credit,mastercard,7713.0
5003,4237,debit,mastercard,2635.0
5004,4664,debit,mastercard,1597.0
5005,3801,credit,visa,9858.0
5006,1770,credit,visa,3310.0
5007,456,debit,mastercard,2482.0
5008,2050,debit,visa,3201.0
5009,3463,debit,mastercard,2137.0
5010,4295,debit,mastercard,2410.0
5011,3845,debit,visa,2409.0
5012,3188,credit,mastercard,2005.0
5013,2682,credit,visa,6009.0
5014,4832,debit,mastercard,1667.0
5015,1220,debit,visa,1152.0
5016,3961,debit,visa,1447.0
5017,2757,credit,visa,17300.0
5018,2565,debit,visa,1745.0
5019,1997,credit,mastercard,5773.0
5020,3174,debit,visa,1838.0
5021,5000,credit,visa,4822.0
5022,2031,credit,discover,7783.0
5023,565,debit,visa,3408.0
5024,639,credit,visa,6256.0
5025,885,credit,mastercard,3853.0
5026,2036,debit,mastercard,2141.0
5027,21,credit,visa,7221.0
5028,1408,credit,visa,5250.0
5029,3476,debit,mastercard,3816.0
5030,3391,credit,mastercard,4692.0
5031,3345,credit,mastercard,7759.0
5032,3346,debit,visa,1139.0
5033,380,credit,visa,10415.0
5034,4687,credit,mastercard,7235.0
5035,1489,credit,visa,5301.0
5036,398,credit,visa,8900.0
5037,4059,credit,visa,8057.0
5038,2338,credit,visa,3933.0
5039,1733,credit,amex,12755.0
5040,1994,debit,amex,2125.0
5041,2916,debit,visa,1963.0
5042,2638,credit,visa,6115.0
5043,69,credit,amex,10886.0
5044,598,credit,mastercard,13632.0
5045,4737,credit,mastercard,5358.0
5046,2458,credit,mastercard,5485.0
5047,4943,credit,visa,7764.0
5048,3286,credit,visa,3764.0
5049,3688,credit,mastercard,5620.0
5050,1569,credit,visa,5387.0
5051,4190,credit,mastercard,3666.0
5052,3253,credit,amex,5247.0
5053,3759,debit,visa,2539.0
5054,1329,credit,amex,9325.0
5055,2934,credit,visa,6072.0
5056,1847,credit,amex,6844.0
5057,4545,credit,visa,5698.0
5058,4537,debit,visa,2778.0
5059,1765,debit,mastercard,2302.0
